temperature,humidity,soil_moisture,final_label
15.5825,60.8900,29.5024,1
14.7714,95.2251,26.8008,2
33.1671,70.1131,57.6687,2
37.3446,68.6685,84.9623,3
6.1465,25.9015,55.4118,3
22.9847,36.9637,35.2771,1
34.2248,88.2515,18.1541,3
18.1543,31.2028,99.6616,2
5.8960,32.6183,38.4789,2
13.9517,74.4153,2.2864,2
28.1675,35.7324,63.1959,3
10.2767,35.7979,83.0005,3
45.5021,48.9075,58.7584,3
35.3924,80.8691,53.5727,3
31.0382,82.6872,54.6419,3
29.2035,42.6407,83.8207,3
24.8823,64.2170,63.2427,2
29.3300,55.3912,48.5537,2
9.4974,85.7823,8.0875,3
49.4167,97.5849,88.2334,3
8.4484,22.0738,61.7343,3
12.4437,95.2479,65.7207,3
43.6581,99.5320,93.8309,3
9.7328,98.6025,7.0269,3
40.0292,79.9469,21.2957,3
22.2023,70.4503,49.7626,2
36.6741,30.4846,40.7099,2
37.2784,20.6428,65.0313,3
29.3389,93.9920,96.2154,3
36.0071,63.1029,53.0592,2
25.0068,82.2735,33.4307,1
15.8974,55.3191,33.2592,1
41.6405,42.0156,40.2048,2
17.1556,63.0612,30.6117,1
33.2007,84.5028,74.9704,3
18.5716,65.2387,38.2669,1
34.2588,89.7230,84.0259,3
44.9252,52.2138,81.1313,3
21.9491,28.1276,58.8754,2
31.8415,80.8728,84.0467,3
45.2861,76.1708,62.6698,3
5.7010,29.0850,14.0031,3
16.6624,91.4593,72.6064,2
33.4960,29.9532,65.5108,3
37.8567,44.6363,24.3720,3
35.8931,29.6319,58.1620,3
48.8906,21.9732,18.2439,3
28.8572,25.6768,70.7769,3
8.6333,35.3288,54.7711,3
41.6923,49.3554,5.6382,3
20.6531,25.8942,18.8354,2
26.0674,90.4682,89.3561,3
36.6863,87.3865,53.4867,3
47.9996,86.7697,65.7076,3
15.5281,80.8848,87.5078,2
26.5376,49.0780,36.4799,1
38.8487,96.0008,40.0503,2
9.7910,23.3694,83.1604,3
18.9837,85.8419,11.5900,2
6.7746,44.7690,31.5665,2
49.8882,39.1035,74.1358,3
46.4429,82.6073,97.4249,3
12.5350,74.6799,52.2032,2
44.1498,79.4363,77.8995,3
22.3843,74.1527,88.1272,2
13.8738,22.5137,31.1499,1
43.8407,57.1849,25.6963,2
45.9851,23.3767,80.6558,3
40.9587,61.5217,26.3832,2
24.5552,48.3320,14.1681,2
31.7780,35.6550,99.6114,3
30.8488,29.3567,61.4600,3
22.1056,34.8538,29.7188,1
16.5159,66.6160,27.5691,1
7.1576,85.4360,28.5433,2
18.7097,54.6648,79.3294,2
32.6799,27.0139,45.9655,3
39.0512,23.2591,4.0412,3
36.5896,60.1240,16.3775,2
35.1617,26.5437,44.4639,3
41.8940,34.1698,58.9631,3
21.6844,91.4675,64.6608,2
21.1634,59.1364,52.6038,2
49.2991,79.6259,71.3956,3
49.2658,32.2558,46.7163,3
48.2788,88.1888,20.4906,3
23.9656,35.0332,70.0701,2
32.7794,66.4985,90.3062,3
9.5173,95.2399,48.4536,3
6.2161,93.1831,93.1201,3
47.4680,86.7836,27.8426,2
17.8913,46.2453,22.5566,2
45.8732,62.7848,26.6188,2
39.7511,70.2162,37.9272,2
46.1378,64.4407,62.8181,3
6.4682,70.3905,41.2845,1
38.6619,23.5047,38.5871,2
7.9523,94.5077,41.9875,2
11.2634,79.4576,88.1847,3
39.8909,88.0416,84.6900,3
49.5195,49.0690,34.8572,2
10.0224,88.6041,93.0537,3
17.7054,69.2055,24.4938,1
43.7887,20.5509,69.5109,3
29.4325,42.8835,92.3032,3
26.5804,61.9625,8.3273,2
23.5339,32.7210,55.4277,2
31.0280,39.5297,94.3444,3
18.6272,72.3385,97.9115,2
41.1634,79.6963,5.9229,3
28.5870,80.3101,66.0470,3
30.5485,93.6833,55.9559,3
42.6931,90.8660,78.6229,3
11.7445,82.0046,78.7224,3
35.3162,49.7169,28.9005,2
34.2849,78.3793,91.9961,3
20.3640,43.1267,74.1425,2
49.0303,43.2388,27.4314,2
45.2165,41.1791,41.5358,2
49.6422,84.0641,24.9826,3
47.8601,87.4878,97.4046,3
23.1421,73.3752,38.1812,1
24.8947,73.6964,41.4679,1
23.8556,63.3445,10.7249,2
49.3643,86.1565,48.2427,3
39.0132,99.7984,51.6455,3
37.5656,26.8000,95.6246,3
12.4620,84.0775,48.7695,2
33.9979,67.6809,41.5470,2
47.8475,44.8146,23.1136,3
45.2390,43.5348,10.7816,3
12.0482,48.5711,87.8404,3
34.8711,30.1350,53.5285,3
33.0254,84.6434,56.3637,3
20.4560,99.6697,25.9595,2
48.4055,36.7402,51.8018,3
9.9721,91.4400,48.9377,2
44.7791,85.9964,19.0065,3
7.6332,93.3354,56.2139,3
43.3661,75.1874,76.9596,3
26.7489,78.6653,91.8698,2
36.9193,94.5439,24.1434,3
41.1319,62.3801,6.0757,3
34.0408,70.1851,99.0908,3
34.2411,30.4580,99.1176,3
19.1683,75.7807,59.8267,2
20.9949,52.5331,65.3013,2
44.2264,95.7296,99.1008,3
10.2533,35.0326,20.5607,2
48.7993,27.7958,69.7054,3
48.0984,66.0239,0.7831,3
7.9550,76.7853,39.8358,1
27.7560,23.6164,89.8332,3
45.7426,68.1686,47.6294,2
22.7143,35.8289,93.9716,2
27.0191,28.6452,79.2747,3
48.7330,42.5933,68.7136,3
49.8571,29.1901,81.2616,3
27.4253,73.5449,18.0727,2
14.8082,64.4822,25.0508,1
31.8539,27.0162,78.1931,3
17.3288,78.9601,16.3027,2
40.9799,21.0805,17.0811,3
20.2047,82.3945,3.1705,2
38.3137,38.8272,99.6643,3
17.9092,31.6594,68.3261,2
17.4501,63.2181,77.2132,2
40.9963,37.6522,20.9775,3
17.2102,51.5766,74.6970,2
29.3910,90.3899,69.8508,3
32.5977,61.6515,41.2634,1
20.5662,33.9923,27.0111,2
45.5439,86.3566,0.4496,3
15.0819,84.5826,58.5562,2
8.2076,84.5942,75.3378,3
17.6723,79.5128,88.6729,2
34.1242,79.4925,4.8989,3
30.4283,80.2891,46.2599,2
23.2058,65.0382,67.4819,2
41.7485,85.3085,70.3064,3
49.2621,63.0444,44.3268,2
19.8853,29.9489,22.2480,2
18.7734,60.5228,99.7769,2
39.8957,91.0236,18.1364,3
6.0834,20.2197,50.2629,3
10.2891,35.1481,17.7670,2
37.1182,96.2580,12.1178,3
9.8085,46.3746,63.7629,3
21.6190,42.2763,11.5189,2
25.6095,22.8207,62.8182,3
42.0583,97.4863,32.2285,2
42.1295,60.5525,26.7668,2
9.3397,55.7581,86.7245,3
47.6383,56.9609,77.3111,3
14.5850,79.5233,2.1514,2
23.8187,81.5594,36.6610,1
9.6453,97.6851,29.8913,2
6.8996,52.6464,69.6980,3
22.2679,92.0515,21.3086,2
31.0431,28.5587,11.8068,3
13.7884,37.4132,65.9545,3
43.1858,89.2401,62.8288,3
23.3098,41.1748,29.3182,1
25.3798,70.3189,55.5268,2
39.2730,30.2654,11.2906,3
49.5857,45.2778,97.1388,3
18.0244,25.1704,50.7515,2
13.8815,91.9621,43.2463,2
24.8449,51.1685,11.1047,2
33.0470,32.3694,63.9712,3
23.0086,88.2408,52.0454,2
44.9774,22.0242,72.5430,3
30.1477,33.5152,10.5749,3
38.1714,50.0417,7.6371,3
36.2776,43.2723,30.0031,2
8.6946,53.8072,91.3136,3
43.7099,46.4840,30.6803,2
43.9847,79.1675,20.3776,3
45.4226,92.9587,34.0439,2
45.1778,73.0895,87.5620,3
22.3431,51.8516,50.2814,2
16.8606,62.9871,50.9130,2
13.4643,91.6435,10.4602,2
44.7032,63.0314,48.2054,2
43.6316,56.2589,30.2923,2
12.1076,75.0266,83.3063,2
27.9599,42.6000,94.0828,3
34.0952,63.5884,79.2123,3
20.0343,78.9050,35.0685,1
16.6123,38.6158,88.3575,2
41.2464,36.6594,7.0195,3
11.9570,44.6047,60.9825,3
34.9451,29.1146,45.4648,3
28.4437,40.7361,72.9817,3
31.7844,78.4662,69.8487,3
45.3604,73.8439,80.0119,3
27.9246,38.9779,9.0874,3
27.0254,83.8670,58.3336,2
6.1619,39.1366,44.1071,2
23.0993,75.7848,17.5738,2
21.6416,62.8797,98.3728,2
46.6342,50.5363,33.4051,2
47.7362,88.9268,71.0195,3
32.9731,78.3096,70.9725,3
42.6531,77.8831,65.0209,3
47.1565,95.2545,41.6859,2
49.9339,51.4501,24.8996,3
14.3321,29.5133,36.4927,1
48.5642,45.9604,91.9554,3
9.8235,31.7146,16.3088,3
29.7274,99.3507,20.4034,2
20.0214,88.2678,53.1209,2
20.5176,53.8171,73.5076,2
21.3069,72.9858,80.0919,2
7.5595,79.9894,94.4291,3
8.6173,26.5374,61.5449,3
35.4396,56.9820,93.5568,3
10.6986,29.4795,1.0287,3
41.9926,27.2125,60.3387,3
46.8325,24.2126,11.7377,3
44.1969,42.2044,42.2334,2
31.1118,77.3236,18.3959,2
44.3186,81.9314,9.0597,3
9.8707,76.5764,47.2712,2
25.3628,37.4034,71.2334,2
10.1341,49.8636,72.2192,3
49.1292,36.9890,63.5941,3
7.8878,41.3582,9.6487,3
42.3817,53.4454,89.1426,3
6.8095,75.8673,51.4406,2
36.2082,97.3421,97.2723,3
42.3821,36.8534,75.9354,3
48.0793,47.7034,34.9353,2
26.5052,75.6085,24.7775,2
12.1155,42.9219,64.5587,3
6.8945,94.2035,55.7566,3
9.7780,77.8504,28.6727,2
39.4973,90.4170,50.3718,3
13.3062,57.7979,57.1181,2
21.1876,81.5462,27.1463,1
42.8636,55.0021,58.6520,3
7.5209,36.8111,43.8575,2
38.2532,97.7053,7.2547,3
47.1616,44.6466,98.2703,3
7.0108,60.7153,77.7532,3
20.7707,97.9012,92.4751,2
19.9040,20.3241,17.5348,2
6.4644,74.3753,14.1007,2
26.5882,34.9955,86.6949,3
18.2534,75.8295,58.5911,2
21.8966,80.7908,11.4429,2
36.9939,34.3562,8.1889,3
48.5571,33.7620,26.4741,3
5.4583,74.1580,75.9913,3
5.9290,61.3675,84.8077,3
40.4226,84.3103,6.8186,3
17.7341,61.6884,51.0836,2
39.0898,93.5747,71.6757,3
26.6747,67.2355,0.3791,2
25.2799,29.0938,73.1541,3
40.1589,99.9728,46.2843,3
8.9167,31.1053,90.7649,3
13.8142,49.0447,13.3432,2
41.8517,44.0948,37.2298,2
38.4106,67.7926,59.5462,3
7.2793,37.4607,27.5536,2
49.7722,37.9764,37.3282,2
13.6648,57.9198,0.0071,2
41.1590,90.6220,49.0393,3
43.0287,20.3994,43.7350,3
12.6607,51.2345,42.2046,1
35.5486,84.1744,94.1778,3
18.4855,75.1355,83.7444,2
23.0005,64.8555,68.6751,2
8.5544,69.7215,54.2771,2
18.8890,99.5995,8.1610,2
47.7776,71.0082,5.9375,3
13.1380,82.5554,19.6009,2
7.1037,63.7762,99.8589,3
22.0697,55.3525,77.3941,2
31.9447,41.6196,54.7627,3
25.7089,21.3048,10.7492,2
32.2203,31.9066,76.9045,3
27.1015,26.8750,95.1726,3
42.7252,71.1167,74.5538,3
34.9343,21.0330,62.0677,3
16.0073,95.8296,40.9054,1
36.7112,31.9089,47.3061,3
9.6968,52.5212,56.0389,2
33.4624,51.6382,15.8874,2
34.6839,20.9536,80.8659,3
35.3881,81.9391,97.3659,3
19.7193,62.6159,63.2606,2
31.3621,70.6950,94.1986,3
26.7762,88.9372,63.1238,3
40.2141,46.2345,32.9139,2
47.0864,86.6397,50.6287,3
25.7334,40.0923,20.7532,2
15.1552,95.3357,26.6593,2
25.0864,74.5567,64.5486,2
39.6935,50.3315,33.2425,2
27.6184,70.7781,99.4602,2
31.4332,81.4194,92.4517,3
5.1503,40.3207,0.3249,3
45.6543,50.9948,58.0039,3
26.7508,80.2657,36.8192,1
5.5493,48.7119,47.0351,2
23.2450,41.8411,9.6530,2
6.2638,92.8823,6.5943,3
22.8660,26.2653,11.1114,2
34.1358,93.9111,34.8211,2
38.5534,82.4403,64.0376,3
44.0927,34.9350,7.5132,3
25.5226,62.7211,37.2022,1
46.4855,29.8735,93.2962,3
24.0126,86.6635,37.7842,1
27.8603,75.0512,47.3816,2
44.3320,62.9638,1.8128,3
40.9367,59.5336,67.3398,3
19.5580,75.9133,72.2336,2
49.9347,49.1839,21.9639,3
26.6838,75.3440,48.1708,2
43.7756,97.0542,97.9924,3
10.6659,39.4826,29.4566,2
46.7899,82.4988,12.1371,3
24.7268,94.3378,20.6248,2
29.9081,75.1385,6.4803,3
24.4329,93.4504,1.1797,2
33.5026,89.9282,42.9964,2
16.6537,78.1327,36.6959,1
20.0491,40.8369,96.0789,2
38.5414,31.0898,29.7452,2
45.3474,86.3724,35.2166,2
36.9123,28.0651,14.8959,3
45.5385,63.4698,13.6195,3
27.0752,57.1174,99.6865,2
5.6583,79.1710,75.6350,3
39.8772,82.2072,70.9645,3
24.0713,23.9534,96.7588,2
15.8985,44.4183,15.2745,2
19.9294,46.2255,35.9696,1
23.1608,73.4308,97.0877,2
28.5086,99.5276,5.5099,3
21.9065,22.4133,59.7311,2
49.0610,36.9796,71.7614,3
39.3410,28.2849,43.2689,3
11.2886,48.1748,80.6833,3
18.0782,94.6658,77.6243,2
16.8435,54.0953,61.7741,2
32.3031,65.0425,37.6213,1
47.4816,27.0324,63.3077,3
6.6011,64.4577,18.4308,2
8.7936,24.2242,95.5606,3
10.7798,48.7547,47.0319,2
6.0973,93.9706,1.5320,3
46.0186,22.5435,41.0291,2
40.2324,21.9823,80.9814,3
26.1678,57.7009,18.6162,2
15.5094,83.8882,1.0396,2
19.3450,45.6277,27.0844,1
18.9844,29.8031,16.6710,2
30.0721,64.9350,92.9674,2
28.9504,55.0275,9.5146,2
38.1229,55.6851,75.9145,3
13.7078,69.2181,72.4233,2
21.2785,58.3918,6.4352,2
17.1632,33.1588,37.4656,1
9.0132,86.2881,73.3607,3
43.9507,95.8203,56.4176,3
38.5323,59.2108,78.5815,3
29.1525,78.9052,27.5035,2
35.9114,66.2834,24.9838,2
35.8550,49.6223,62.9008,3
34.6216,73.6972,68.3598,3
23.7813,69.9745,90.6747,2
8.0652,82.6553,12.8770,3
25.9513,33.1262,78.2420,3
6.6724,76.0911,40.1510,2
16.9273,96.8369,29.2062,1
14.5267,54.5172,30.2245,1
37.7514,22.4127,69.2058,3
23.9950,82.7149,33.3897,1
5.8160,81.0622,13.2538,3
26.4999,86.6396,92.4995,2
16.0704,87.0532,77.6108,2
46.5605,85.2122,8.9495,3
47.4973,21.9764,34.3556,2
22.5156,58.8212,23.5229,1
10.5709,86.9638,64.1820,3
26.3702,81.9683,91.5157,2
15.0767,45.8328,93.4322,2
29.4820,42.4991,15.8222,2
49.4920,62.8019,86.2258,3
33.6199,55.4931,85.8298,3
21.0429,81.4778,45.3416,2
45.3825,60.2574,32.5817,2
37.6585,88.8107,85.1018,3
26.5282,55.2137,14.9293,2
6.7660,94.5216,72.5230,3
30.9552,66.6726,2.3347,2
25.4188,93.7060,46.2037,2
31.1366,50.1681,10.5034,3
19.5606,26.8071,57.8580,2
49.1789,49.0159,85.8439,3
6.9251,60.4015,65.4468,3
19.3652,27.8678,21.7900,2
8.1504,91.0576,0.4582,3
8.1217,83.6552,29.9730,2
21.4142,44.5350,89.0707,2
46.7933,94.3051,30.7343,2
14.0171,86.2397,84.8965,2
20.9424,66.2404,39.0728,1
5.6741,52.8541,89.4940,3
43.6071,28.3026,30.6958,2
8.3236,43.8428,29.7681,2
7.3932,91.6196,83.9877,3
46.7809,79.5487,76.0050,3
40.4259,74.0197,17.5963,3
12.9981,60.0288,69.0601,2
6.3373,63.7123,88.7133,3
10.6708,45.0356,98.6750,3
19.7993,22.2998,68.3640,2
49.2187,38.4528,21.6067,3
24.4347,62.8726,81.4691,2
49.7069,85.0419,29.0908,2
40.3776,70.4697,49.0951,2
33.5600,55.1812,63.2210,3
38.1571,21.0977,61.6237,3
11.8872,46.9314,44.3638,2
48.7509,46.0452,81.9315,3
20.1677,38.3460,43.4008,2
9.0439,85.5443,49.8317,2
35.9392,83.8191,40.8912,2
25.2821,40.2853,71.4318,2
42.4517,65.9322,3.8594,3
37.0227,73.3499,34.2579,2
23.4157,59.6152,79.0788,2
35.6280,61.3650,80.5505,3
43.6621,24.1434,6.9814,3
26.4051,82.5294,10.9768,2
43.8525,30.9797,69.5478,3
41.1492,23.6387,84.8743,3
42.8668,31.6759,20.9046,3
43.7144,97.2510,48.4300,3
10.6538,42.3645,33.8270,1
33.4029,77.7382,60.6767,3
45.0646,20.8475,38.9918,2
18.1311,80.1364,68.0873,2
45.0904,45.0644,85.5539,3
29.2261,32.2682,82.9070,3
15.5107,80.8217,53.6893,2
28.1698,62.7938,97.5473,2
31.3091,23.5343,95.5898,3
17.6748,57.6153,82.3117,2
8.8063,38.6061,87.6872,3
10.2745,61.3357,18.5883,2
20.9307,83.2350,95.9058,2
30.8259,48.9557,8.0151,3
23.0667,85.1095,75.6668,2
21.0371,33.5939,54.3691,2
42.4442,64.9858,54.1701,3
36.8019,30.3518,61.8636,3
8.5126,32.7757,5.1453,3
32.6412,97.1357,14.8338,3
26.1760,91.5131,85.0026,3
24.0440,79.5763,4.3245,2
39.0443,78.0476,58.2879,3
10.1437,43.6969,17.1727,2
7.6523,91.9350,18.1615,3
14.2998,76.0615,32.2053,1
23.2219,24.5255,92.6757,2
49.8395,49.4635,21.5623,3
36.7597,80.6190,15.3624,3
26.9108,35.6399,23.3732,2
27.2201,51.9708,47.5012,2
22.2936,25.8484,7.6200,2
16.7882,61.8330,21.2946,1
33.1484,80.9400,89.2237,3
47.4666,49.1805,94.3036,3
44.3898,45.2548,36.9946,2
12.5562,89.5249,52.9474,2
14.2629,84.7502,85.0389,2
33.7852,51.5510,22.0036,2
39.4866,81.6393,51.0823,3
38.4231,35.9834,52.9570,3
19.6320,99.3298,42.4332,2
14.2525,35.6902,99.5609,2
49.9650,83.9743,48.0522,3
34.9612,76.1540,13.0373,3
11.4724,51.5225,37.4793,1
26.0640,44.2196,61.7985,2
38.9730,89.7086,40.9381,2
18.1416,32.0005,56.0221,2
6.7185,88.5962,47.6958,3
32.4132,52.0030,0.3662,3
40.4978,57.9032,40.6584,2
39.1544,47.7974,64.7494,3
37.6558,98.5968,76.8388,3
6.0616,69.9999,61.6241,3
10.5505,80.0189,37.4835,1
33.0689,41.4775,17.7118,3
22.8197,36.5121,98.6765,2
37.7092,23.0025,38.4492,2
46.0795,67.6576,48.4848,2
29.1642,44.3097,38.8386,1
13.8682,76.8410,23.6458,2
24.1156,94.1404,40.5866,1
20.1683,53.8158,24.9110,1
37.9642,74.2955,25.2672,2
23.9112,62.5508,86.7443,2
20.0923,66.2586,93.9990,2
16.7471,78.2654,65.5210,2
11.7353,98.7779,78.2343,3
24.2894,64.7859,36.0861,1
16.7798,91.6909,58.5019,2
21.6249,88.1063,44.2318,2
13.3167,32.2034,94.0836,3
22.2078,51.6358,53.7638,2
30.9366,54.5727,93.5813,3
19.8963,29.0439,99.5400,2
14.8884,95.5739,84.5712,3
39.9901,30.6291,3.4791,3
12.6877,52.1343,79.2041,2
22.6725,22.5024,7.1680,2
25.7246,22.2986,75.5719,3
16.0255,58.9798,79.2352,2
29.8603,90.6330,84.7007,3
12.7971,21.7965,86.4255,3
34.5096,93.5154,8.3186,3
49.4121,98.7562,26.8136,3
7.6412,49.7639,43.4286,2
17.0993,24.3277,86.6825,2
14.5102,89.8555,25.8654,2
43.2453,42.6227,10.0779,3
42.0222,42.2041,30.8837,2
23.3537,68.4646,63.6142,2
8.4106,96.2487,5.2048,3
42.6144,77.2351,28.9492,2
31.8714,63.9692,66.6937,3
38.1963,61.1882,71.6207,3
13.9144,75.4054,42.7747,1
47.3470,88.4426,0.1322,3
39.2250,68.1994,71.4250,3
16.6239,83.8983,14.0655,2
45.4479,54.7547,10.6337,3
36.5310,50.9433,25.4500,2
35.1066,46.6785,21.6940,2
32.1280,48.0317,5.2808,3
15.2110,56.0682,57.4441,2
26.8940,93.5018,34.1619,1
44.0281,58.2937,68.1331,3
29.3080,28.7051,42.2481,2
35.3841,42.0808,33.0238,2
36.5513,78.6934,53.6267,3
38.1351,87.3567,50.8850,3
36.2992,20.9809,2.9264,3
32.1218,70.8577,29.3781,1
32.7951,28.1383,76.9363,3
20.8880,65.7135,97.9231,2
28.2448,62.1334,10.3152,2
6.9958,93.8114,86.6461,3
41.4693,99.5381,9.6801,3
39.4582,28.9473,63.4771,3
37.3074,75.4819,26.4883,2
44.7494,65.2836,91.3494,3
25.0091,47.4372,89.8603,2
41.7075,26.8871,43.8684,3
8.4079,89.6151,47.8352,2
16.7687,25.6202,29.3043,1
21.4133,97.6324,99.0115,2
25.8292,93.1040,79.8742,3
39.6268,41.5050,74.2521,3
49.5988,87.1941,54.2142,3
5.0413,50.1400,65.4101,3
11.2340,52.4542,71.0314,3
45.1111,76.1152,61.0611,3
15.1665,73.6794,83.8472,2
24.7043,91.1252,33.8779,1
33.4688,87.2973,88.7771,3
26.0769,56.8526,94.5397,2
25.9891,20.2709,48.4715,2
32.1904,79.4978,7.9152,3
30.8893,68.8867,67.9692,2
17.2547,81.3297,78.9467,2
11.1737,81.7709,61.6343,3
24.6459,82.3311,12.7451,2
21.0794,91.4284,14.3222,2
46.7549,70.3366,0.6709,3
11.9990,24.1746,77.2124,3
16.4410,65.5769,85.0673,2
45.5964,87.2759,50.2766,3
11.4172,47.8012,33.4884,1
49.5785,84.5484,32.2568,2
23.5675,41.7335,40.3425,1
8.6116,86.8015,53.2419,3
32.2279,35.7438,45.1830,2
25.8040,27.7268,3.0520,3
32.8079,65.7337,64.5924,3
45.3214,99.8680,83.9223,3
6.0420,44.5578,77.7597,3
45.5535,92.9523,67.1017,3
43.1129,32.8057,39.2556,2
8.7592,43.2102,77.6272,3
13.3831,79.3930,76.8355,2
44.5920,97.3788,74.7124,3
35.3966,82.6959,18.9230,3
38.2467,92.7524,45.3228,3
5.9917,46.9409,9.6584,3
33.1868,86.7828,9.1379,3
24.2347,73.8106,90.7451,2
14.9183,62.2426,1.7211,2
22.5579,47.6076,17.7224,2
11.4468,49.5347,6.1151,3
45.7868,96.2995,86.3017,3
5.1661,47.5887,43.6575,2
19.8104,84.0029,67.5290,2
13.7815,26.9309,59.9906,3
42.9558,70.7269,24.5223,2
30.0827,62.4664,78.6969,2
24.1613,77.6874,25.9701,1
6.0736,81.5818,98.6395,3
49.3887,80.0869,66.7840,3
21.8467,93.9688,48.0658,2
37.7229,65.3568,89.6927,3
36.0243,44.5439,91.5893,3
12.9622,37.0220,35.9129,1
21.5470,85.8702,43.7337,2
44.2891,46.5446,38.6970,2
39.3284,39.7695,12.3645,3
11.2397,38.6030,60.0553,3
6.8263,73.0833,76.5032,3
38.6331,70.5806,43.9669,2
49.1981,27.2331,75.7189,3
22.1821,86.0699,62.9186,2
11.2519,87.1776,7.6346,3
41.4831,65.3740,15.0437,3
31.7664,64.3868,31.6532,1
41.5602,30.0835,13.9754,3
15.8954,89.2472,16.6113,2
41.2931,81.8898,60.9406,3
26.1323,48.5045,21.5878,2
36.2759,56.9365,27.3786,2
19.6055,31.1672,4.4537,2
24.7235,98.0962,94.3611,2
11.0944,64.1158,34.8010,1
34.2403,22.1704,54.3539,3
25.7513,64.9010,15.2291,2
32.8424,43.7065,50.8339,3
44.1045,27.5008,39.7571,2
29.6756,53.0000,47.9621,2
37.4248,73.5943,47.7263,2
16.5671,40.6444,76.4123,2
25.2658,46.3405,68.5025,2
27.6250,55.3032,13.8666,2
45.5278,86.4502,83.7151,3
13.4344,60.3429,94.7678,2
46.7492,23.1070,0.6870,3
28.0060,36.9628,21.0348,2
25.9231,23.7688,66.9491,3
20.7887,25.8385,84.9297,2
28.6005,93.2036,0.4390,3
31.3142,57.5814,93.7420,3
12.9556,63.6597,17.2259,2
43.6579,46.7977,45.0192,3
35.9439,41.6632,12.0737,3
25.0860,49.4807,35.4597,1
5.3451,82.3439,73.9804,3
36.6823,52.8946,49.5534,3
34.8690,96.4331,28.2481,2
38.6390,69.1961,63.4785,3
9.2140,81.1098,41.0777,2
19.8284,54.5963,87.1921,2
34.3899,20.7483,23.4507,3
36.2615,90.0474,53.8078,3
31.6498,42.4867,14.0088,3
24.6905,63.0605,56.4606,2
13.5623,26.1684,33.5655,1
41.1284,41.8256,68.3704,3
16.6853,38.7930,21.1114,2
24.2871,41.4965,36.2455,1
30.9489,86.5448,76.6111,3
24.6788,44.1933,65.6702,2
24.4970,80.5827,85.9338,2
17.8981,50.8000,2.8899,2
24.3240,55.0625,91.6674,2
23.2700,54.0495,32.9047,1
9.6522,68.2783,21.1266,2
28.4356,81.4935,73.3723,3
9.9221,53.6696,79.9729,3
5.3130,31.8022,41.7575,2
27.7803,61.7792,89.1194,2
38.7108,96.0925,96.5635,3
7.2734,28.0316,80.5969,3
47.0672,74.6134,0.9363,3
9.2903,97.3197,8.9741,3
45.5359,49.9235,93.0472,3
13.8998,97.7858,52.0949,2
39.5443,36.8398,13.3031,3
15.4931,79.7855,0.0642,2
36.0399,28.1921,66.2821,3
18.5963,92.0722,31.4178,1
45.9809,65.4294,21.7998,2
43.2977,44.0284,61.1022,3
29.4871,82.8858,25.5821,2
10.6432,93.0248,31.2253,2
32.9861,89.6754,8.0922,3
18.1389,26.6847,92.1585,2
47.3273,92.4114,36.4727,2
26.5815,93.1101,88.5081,3
5.5154,34.3234,40.8319,2
38.7800,50.6596,20.6169,3
42.2883,47.2769,11.3383,3
33.5102,89.1745,57.6743,3
49.8364,89.9250,24.4686,3
19.8167,35.6607,55.7684,2
34.3414,79.9713,52.9663,3
10.5129,40.0299,46.8330,2
17.1214,24.0558,88.9532,2
28.4597,67.6224,10.2397,2
45.9749,88.9960,39.0581,2
13.9201,83.5549,57.4209,2
42.4200,58.5528,89.1276,3
37.2276,48.1818,75.4854,3
19.4719,54.3588,39.9625,1
23.8255,78.0521,24.5668,2
19.5446,60.9796,27.6821,1
10.9830,76.2586,59.7402,2
47.5839,79.4065,57.2114,3
16.9988,35.9675,52.3390,2
25.7318,52.4003,44.1560,1
14.5476,53.6551,3.9203,2
30.2230,64.5524,66.6883,2
37.1204,73.9163,80.3791,3
10.9880,90.8928,38.8427,2
35.0022,29.6449,22.4341,3
46.8867,31.0045,46.5253,3
9.2537,27.4645,99.3937,3
33.7363,70.8875,27.0722,2
11.8444,69.1088,24.9250,2
17.1973,53.6305,22.5041,2
47.2761,66.2420,6.8563,3
26.7153,64.8867,35.8629,1
44.3298,61.6689,23.8875,2
29.3536,77.8375,30.8721,1
44.2655,24.5566,29.7670,2
46.7417,41.3969,7.5850,3
7.0263,80.2906,33.6170,2
39.4122,72.1146,75.0694,3
46.2821,85.1652,15.1345,3
45.8161,46.8553,80.4511,3
28.4586,34.0246,68.9840,3
35.1047,92.6293,41.0411,2
38.0412,61.4386,55.0295,3
20.4370,48.9029,80.2624,2
33.5541,74.9073,93.1070,3
36.0356,78.7546,77.2910,3
24.3069,56.8137,97.8921,2
30.1868,50.0685,5.8269,3
14.6878,82.2405,92.6719,2
40.3026,83.6708,87.6119,3
25.0171,31.1461,61.9474,2
45.9151,55.6144,81.6735,3
44.4013,26.3976,42.7094,3
25.4198,54.6282,26.3691,1
27.0039,77.8546,67.9633,2
46.8471,78.8216,75.4543,3
18.0273,22.5025,51.3116,2
40.0464,51.8692,81.4350,3
32.9161,46.5605,34.2391,2
35.7234,66.0947,6.6998,3
29.8570,23.4815,54.7082,3
46.7420,27.3437,48.3882,3
39.8634,54.3056,35.9828,2
30.9868,88.3446,86.6707,3
17.1769,97.3669,16.2616,2
14.5414,76.0138,86.6931,2
13.3452,46.0145,7.7307,2
25.7015,61.3403,59.0524,2
13.4286,42.1366,75.5103,2
9.9411,20.3288,38.9479,2
31.0677,91.3183,3.9336,3
20.0387,88.5232,71.2933,2
